Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Nov 17, 2024;Nov 18, 2024;63.48;73.63;94.51;27.82;28.81;90.00;78.16;35.24;111.76;52.51;16.51;118.80;155.84;-;123.40;126.83;136.81
Nov 18, 2024;Nov 19, 2024;104.59;106.74;114.23;91.12;86.53;113.88;114.82;79.96;128.78;91.48;84.30;136.31;132.74;-;137.19;156.68;242.76
Nov 19, 2024;Nov 20, 2024;123.99;119.67;111.20;124.01;124.39;87.64;120.53;119.67;135.10;120.38;119.53;134.40;119.51;-;141.86;152.91;205.99
Nov 20, 2024;Nov 21, 2024;115.03;114.58;114.36;114.75;115.01;112.43;114.37;102.80;125.38;115.80;90.99;128.92;125.50;-;131.29;126.42;131.16
Nov 21, 2024;Nov 22, 2024;123.32;120.74;121.03;123.32;123.13;113.50;121.96;110.96;126.33;122.90;107.59;133.25;124.17;-;134.38;134.90;164.53
Nov 22, 2024;Nov 23, 2024;111.30;117.78;114.49;111.30;114.25;110.76;115.48;92.28;121.01;145.41;117.66;129.71;123.26;-;137.27;123.91;127.21
Nov 23, 2024;Nov 24, 2024;76.02;84.29;80.31;66.22;63.84;70.44;83.65;56.31;102.07;90.82;60.50;129.57;123.41;-;136.39;105.02;111.16
Nov 24, 2024;Nov 25, 2024;3.97;44.86;11.18;4.31;5.05;10.66;13.74;24.74;93.02;58.41;4.69;124.40;143.21;-;131.60;94.33;116.70
Nov 25, 2024;Nov 26, 2024;55.01;72.21;69.08;30.00;30.77;66.74;76.99;35.95;112.92;73.16;16.04;131.34;151.32;-;142.90;121.28;145.41
Nov 26, 2024;Nov 27, 2024;112.75;95.27;113.86;37.18;38.75;114.24;112.05;42.85;137.95;143.68;26.55;134.61;146.26;-;151.67;141.73;149.01
Nov 27, 2024;Nov 28, 2024;119.99;117.27;104.09;116.01;99.74;82.06;113.13;66.80;149.91;166.14;100.06;139.09;152.95;-;157.89;151.40;160.51
Nov 28, 2024;Nov 29, 2024;96.07;111.29;115.25;93.28;94.75;109.77;107.08;84.36;131.11;117.40;92.51;131.35;147.31;-;145.60;135.76;146.33
Nov 29, 2024;Nov 30, 2024;130.25;119.53;120.16;124.11;130.15;114.25;124.78;50.89;131.76;140.68;105.82;138.48;133.73;-;136.72;133.97;140.04
Nov 30, 2024;Dec 1, 2024;104.24;93.02;105.63;75.29;75.28;105.40;107.46;40.38;114.09;136.72;29.65;116.46;116.86;-;121.28;116.43;120.55
Dec 1, 2024;Dec 2, 2024;94.59;84.94;94.15;85.71;85.69;91.53;94.35;39.06;100.30;107.95;25.91;105.18;104.52;-;115.32;101.32;103.61
Dec 2, 2024;Dec 3, 2024;109.15;98.15;108.89;77.38;91.29;106.60;109.09;38.98;126.81;122.18;33.02;127.13;138.27;-;137.20;129.34;134.71
Dec 3, 2024;Dec 4, 2024;144.07;137.11;143.65;132.34;139.10;142.77;141.27;92.96;158.68;157.27;89.54;144.54;166.11;-;160.13;161.32;166.92
Dec 4, 2024;Dec 5, 2024;182.47;166.76;160.52;177.82;170.62;144.54;176.12;114.28;181.69;193.08;151.52;178.21;185.94;-;168.58;182.50;187.33
Dec 5, 2024;Dec 6, 2024;106.20;107.30;107.58;76.04;79.88;108.43;104.00;58.82;131.80;167.60;70.28;131.20;144.65;-;148.65;151.07;210.34
Dec 6, 2024;Dec 7, 2024;86.37;99.28;88.01;86.34;85.48;87.28;86.93;82.77;131.04;114.78;54.12;128.40;146.96;-;144.94;140.46;156.25
Dec 7, 2024;Dec 8, 2024;71.51;78.83;63.38;60.42;60.95;42.22;66.27;47.49;112.31;125.44;51.70;119.20;117.78;-;142.25;119.76;132.92
Dec 8, 2024;Dec 9, 2024;99.07;81.41;83.77;62.63;62.76;37.20;89.86;54.26;110.88;108.28;54.24;118.14;113.54;-;127.99;112.40;112.48
Dec 9, 2024;Dec 10, 2024;99.59;96.07;98.56;77.35;73.14;88.63;96.77;75.51;117.04;117.27;69.02;132.42;111.10;-;129.69;123.24;132.05
Dec 10, 2024;Dec 11, 2024;149.93;141.58;128.82;148.93;145.74;126.21;132.30;126.85;157.25;145.52;141.07;153.25;151.43;-;159.38;153.79;155.00
Dec 11, 2024;Dec 12, 2024;266.54;224.22;199.52;255.54;266.56;164.10;226.82;219.44;257.07;185.91;227.76;200.68;263.07;-;184.02;253.87;260.23
Dec 12, 2024;Dec 13, 2024;395.34;301.88;276.65;395.34;395.36;173.13;355.58;348.41;358.87;172.06;309.97;174.85;360.48;-;176.76;340.32;358.77
Dec 13, 2024;Dec 14, 2024;178.47;164.93;177.31;178.47;178.48;176.69;177.86;107.01;178.24;145.39;128.27;187.95;178.53;-;177.21;177.86;178.94
Dec 14, 2024;Dec 15, 2024;101.23;86.67;110.78;58.69;54.29;109.47;102.52;35.44;118.34;95.31;25.39;121.55;121.57;-;125.00;119.52;124.07
Dec 15, 2024;Dec 16, 2024;46.85;63.27;80.98;32.25;27.08;73.50;65.98;29.59;96.96;46.79;22.37;103.66;116.76;-;119.51;101.86;114.38
Dec 16, 2024;Dec 17, 2024;48.67;64.32;85.28;20.55;20.43;76.53;59.54;20.72;105.98;61.17;20.84;115.45;120.99;-;133.35;117.72;134.55
Dec 17, 2024;Dec 18, 2024;86.30;84.37;94.70;63.46;64.74;93.14;89.95;50.33;111.97;69.82;54.78;120.16;115.04;-;135.64;120.84;131.31
Dec 18, 2024;Dec 19, 2024;54.97;68.56;59.64;25.91;38.66;58.74;62.56;28.04;118.95;109.18;30.16;120.62;101.70;-;127.66;132.47;154.98
Dec 19, 2024;Dec 20, 2024;52.03;60.23;59.62;25.23;33.64;58.94;68.51;24.32;107.44;64.10;20.15;114.48;86.13;-;119.47;111.56;124.76
Dec 20, 2024;Dec 21, 2024;76.37;65.73;79.98;32.27;35.70;80.33;82.95;26.14;91.31;69.80;28.24;105.68;90.66;-;115.02;95.32;100.34
Dec 21, 2024;Dec 22, 2024;22.14;45.03;30.48;21.63;21.06;32.25;33.57;22.85;64.46;59.22;20.29;103.24;86.29;-;100.34;73.28;86.90
Dec 22, 2024;Dec 23, 2024;22.93;45.31;26.91;23.45;23.81;24.73;27.45;21.94;75.42;58.68;21.63;99.01;95.41;-;110.52;88.03;112.70
Dec 23, 2024;Dec 24, 2024;59.10;74.86;65.89;59.10;59.10;65.56;67.91;48.78;88.05;121.11;54.11;99.92;93.98;-;93.03;93.43;103.70
Dec 24, 2024;Dec 25, 2024;102.49;89.86;102.49;102.35;101.97;102.49;102.49;33.99;102.49;104.22;32.15;101.32;102.49;-;125.98;102.49;102.49
Dec 25, 2024;Dec 26, 2024;98.62;83.64;98.20;95.85;95.84;96.79;98.46;30.92;98.72;98.70;11.66;96.24;98.71;-;111.07;98.73;98.80
Dec 26, 2024;Dec 27, 2024;112.89;96.73;112.84;112.89;112.89;112.64;112.85;32.97;113.01;112.59;13.68;114.65;113.05;-;119.02;113.00;112.98
Dec 27, 2024;Dec 28, 2024;121.71;106.06;121.18;121.71;121.71;119.54;121.43;35.33;121.86;121.78;34.13;126.24;121.80;-;132.52;121.91;121.85
Dec 28, 2024;Dec 29, 2024;122.64;104.54;121.94;122.30;122.30;120.32;122.31;30.92;123.39;122.01;23.17;119.55;121.76;-;128.45;125.60;132.25
Dec 29, 2024;Dec 30, 2024;105.28;82.35;113.85;50.28;49.66;113.87;111.95;27.46;116.75;102.13;0.86;109.98;109.04;-;143.60;121.97;131.29
Dec 30, 2024;Dec 31, 2024;78.16;75.57;99.50;29.81;24.37;117.55;87.57;31.87;120.59;62.04;21.90;124.66;111.38;-;147.00;129.78;143.67
Dec 31, 2024;Jan 1, 2025;62.10;69.45;66.83;34.93;32.30;97.79;74.61;31.46;122.12;52.34;23.16;113.66;114.74;-;136.19;129.69;139.24
Jan 1, 2025;Jan 2, 2025;0.95;33.27;22.14;6.10;6.28;22.59;35.69;21.10;96.20;1.53;6.34;85.65;62.40;-;140.73;88.35;85.22
Jan 2, 2025;Jan 3, 2025;92.91;101.09;113.18;82.76;81.66;107.69;132.28;83.18;117.71;81.47;80.53;124.64;106.88;-;139.33;115.06;115.79
Jan 3, 2025;Jan 4, 2025;89.94;95.50;120.11;64.33;64.65;115.69;114.81;62.29;115.08;87.35;64.88;125.28;115.98;-;126.45;118.06;123.12
Jan 4, 2025;Jan 5, 2025;120.79;116.65;122.43;120.79;119.21;121.74;125.37;93.24;124.05;115.46;91.06;127.64;122.10;-;145.38;127.64;138.75
Jan 5, 2025;Jan 6, 2025;72.24;81.15;56.89;71.87;72.39;47.95;65.68;56.44;125.98;95.92;63.45;123.25;112.78;-;143.94;107.95;121.89
Jan 6, 2025;Jan 7, 2025;25.16;57.97;39.66;24.58;25.35;35.44;54.85;29.62;105.20;59.47;25.13;123.90;114.48;-;136.43;100.63;119.02
Jan 7, 2025;Jan 8, 2025;58.29;70.81;78.04;27.12;25.34;74.26;82.19;31.61;109.57;83.44;23.04;130.39;113.91;-;143.78;110.68;121.21
Jan 8, 2025;Jan 9, 2025;104.53;98.29;110.14;75.45;70.53;104.33;107.64;71.18;120.14;106.97;69.48;128.60;116.75;-;133.21;117.81;119.34
Jan 9, 2025;Jan 10, 2025;121.53;113.32;106.39;121.97;120.86;85.61;115.21;98.25;122.60;123.15;101.78;129.43;121.24;-;133.77;123.50;127.64
Jan 10, 2025;Jan 11, 2025;112.43;108.62;112.80;111.42;106.99;112.96;112.73;88.92;114.36;109.40;90.94;121.92;112.33;-;131.10;116.86;120.72
Jan 11, 2025;Jan 12, 2025;101.89;89.78;108.89;98.65;64.26;106.69;112.65;36.81;106.10;98.80;35.70;116.06;102.93;-;126.85;107.42;112.23
Jan 12, 2025;Jan 13, 2025;110.07;103.11;112.49;110.07;98.52;108.26;114.67;71.36;111.42;109.84;73.03;113.71;110.84;-;113.35;111.59;111.71
Jan 13, 2025;Jan 14, 2025;129.20;105.21;128.27;72.85;97.56;125.25;125.87;38.98;132.60;134.69;36.02;134.93;130.27;-;135.23;133.82;136.22
Jan 14, 2025;Jan 15, 2025;126.82;99.17;136.10;55.82;51.75;136.72;117.65;33.57;138.89;126.16;22.44;146.06;125.69;-;143.19;142.80;153.00
Jan 15, 2025;Jan 16, 2025;222.18;177.12;185.49;199.65;212.45;160.57;206.89;66.33;216.76;199.50;121.09;162.91;216.65;-;172.51;216.51;225.17
Jan 16, 2025;Jan 17, 2025;148.10;120.28;141.85;97.81;123.62;139.88;145.08;44.85;151.07;143.89;33.26;155.08;146.70;-;152.07;152.04;154.70
Jan 17, 2025;Jan 18, 2025;146.32;117.64;142.41;95.85;124.51;142.84;143.02;38.44;147.59;142.51;23.45;146.85;146.52;-;146.72;147.49;147.29
Jan 18, 2025;Jan 19, 2025;134.15;115.78;132.69;132.65;133.46;131.34;133.75;40.57;135.00;132.80;32.89;134.43;134.03;-;140.55;135.33;136.32
Jan 19, 2025;Jan 20, 2025;128.72;115.97;128.45;128.72;128.72;127.34;128.56;59.54;130.79;126.65;55.97;132.33;128.55;-;144.62;131.58;133.20
Jan 20, 2025;Jan 21, 2025;231.36;204.24;209.65;231.39;231.35;196.71;224.79;188.74;229.58;144.35;178.87;181.29;229.93;-;193.93;231.09;237.88
Jan 21, 2025;Jan 22, 2025;168.46;159.63;163.06;161.27;168.01;159.90;163.67;129.11;182.13;153.31;152.91;168.78;153.78;-;164.46;196.93;215.06
Jan 22, 2025;Jan 23, 2025;161.45;150.68;152.53;154.28;159.95;146.95;158.14;132.62;169.18;135.76;132.66;162.50;152.96;-;160.41;179.18;188.91
Jan 23, 2025;Jan 24, 2025;103.94;108.00;108.42;96.19;83.46;110.33;104.39;73.37;142.67;111.98;74.68;149.15;133.33;-;146.10;149.68;167.45
Jan 24, 2025;Jan 25, 2025;78.90;81.34;79.10;34.93;43.65;78.04;79.39;39.73;134.19;105.88;32.10;140.30;127.45;-;146.08;139.33;155.01
Jan 25, 2025;Jan 26, 2025;99.33;84.11;91.74;78.73;83.28;61.44;98.09;31.44;119.40;104.19;15.40;136.25;105.21;-;138.96;116.36;117.41
Jan 26, 2025;Jan 27, 2025;101.46;86.60;83.85;97.78;100.46;38.43;90.78;35.76;121.54;111.30;29.89;131.71;111.12;-;130.06;117.73;116.08
Jan 27, 2025;Jan 28, 2025;60.17;69.29;52.51;38.99;48.21;28.94;54.62;34.00;111.94;92.78;38.15;137.67;124.43;-;144.32;116.26;124.43
Jan 28, 2025;Jan 29, 2025;106.37;93.01;68.64;86.58;99.57;30.53;89.18;77.93;122.87;118.14;79.45;134.99;115.21;-;137.29;120.22;122.25
Jan 29, 2025;Jan 30, 2025;108.13;102.23;98.39;105.53;104.88;72.77;104.72;80.69;119.17;107.12;86.79;133.93;110.52;-;138.40;121.21;123.65
Jan 30, 2025;Jan 31, 2025;131.53;117.67;128.30;119.50;115.91;107.86;134.18;65.46;133.53;131.64;81.35;144.19;132.43;-;142.25;133.49;132.92
Jan 31, 2025;Feb 1, 2025;141.02;131.61;137.33;133.29;137.02;131.46;139.64;96.19;141.95;140.67;101.61;145.91;142.66;-;151.38;142.20;142.28
Feb 1, 2025;Feb 2, 2025;135.45;127.89;133.42;132.44;133.70;130.28;134.61;94.52;135.66;136.35;99.14;140.95;135.76;-;146.60;135.68;135.67
Feb 2, 2025;Feb 3, 2025;137.13;130.63;135.67;135.17;137.13;132.14;136.37;106.88;137.45;137.59;105.13;136.08;137.30;-;138.07;137.55;137.41
Feb 3, 2025;Feb 4, 2025;154.51;149.00;151.71;150.21;154.51;150.65;152.38;128.38;154.45;150.44;129.60;162.16;154.48;-;155.81;154.15;154.37
Feb 4, 2025;Feb 5, 2025;142.42;128.21;141.02;101.94;139.17;141.06;133.95;73.18;144.97;145.15;96.13;149.44;144.28;-;152.60;144.68;145.41
Feb 5, 2025;Feb 6, 2025;141.77;118.76;146.23;91.14;116.19;145.31;137.07;48.04;143.27;141.49;45.62;149.39;142.67;-;149.70;143.27;143.09
Feb 6, 2025;Feb 7, 2025;150.09;138.84;143.22;138.08;146.57;142.58;139.40;103.90;151.27;151.17;107.23;154.38;149.46;-;153.18;151.78;153.84
Feb 7, 2025;Feb 8, 2025;121.18;118.31;132.61;101.58;109.02;129.78;114.65;83.37;131.48;133.38;89.86;148.15;127.56;-;154.87;135.68;141.49
Feb 8, 2025;Feb 9, 2025;108.81;104.33;130.81;78.78;92.89;123.32;121.76;58.23;113.32;107.39;61.99;148.02;111.14;-;155.59;114.17;114.30
Feb 9, 2025;Feb 10, 2025;128.42;119.10;135.67;108.21;114.59;133.75;127.23;78.05;130.17;126.81;84.66;144.60;126.33;-;155.76;130.74;131.79
Feb 10, 2025;Feb 11, 2025;121.84;115.88;156.79;81.11;76.82;144.21;119.16;65.28;144.10;123.87;77.63;155.28;130.45;-;162.90;150.37;156.01
Feb 11, 2025;Feb 12, 2025;120.01;114.91;153.10;75.18;75.45;141.57;128.92;58.39;141.81;128.92;67.48;163.50;129.72;-;166.64;153.56;162.83
Feb 12, 2025;Feb 13, 2025;154.32;143.54;154.72;129.83;132.22;154.37;153.88;115.85;161.35;133.02;127.49;164.43;151.74;-;172.21;168.78;184.36
Feb 13, 2025;Feb 14, 2025;172.12;163.01;162.44;159.21;165.83;150.63;168.19;134.79;180.05;177.75;143.77;170.32;180.17;-;170.59;206.19;205.91
Feb 14, 2025;Feb 15, 2025;179.14;169.83;161.92;178.90;178.99;147.95;174.14;155.13;177.58;176.05;168.82;169.89;178.79;-;162.98;177.36;181.41
Feb 15, 2025;Feb 16, 2025;133.66;129.56;129.42;132.49;131.80;121.08;131.50;109.58;135.76;133.83;126.77;140.28;132.60;-;142.18;137.21;140.51
Feb 16, 2025;Feb 17, 2025;132.65;131.03;129.62;132.65;132.64;125.30;130.38;122.62;138.67;135.68;126.84;133.43;133.46;-;143.73;139.90;143.36
Feb 17, 2025;Feb 18, 2025;153.42;149.45;148.89;152.90;153.49;144.88;152.03;117.70;158.02;151.58;150.63;159.82;154.04;-;161.39;157.90;160.14
Feb 18, 2025;Feb 19, 2025;132.45;135.62;130.48;132.27;132.46;130.18;131.43;124.67;158.57;136.79;128.10;153.90;132.98;-;155.80;169.81;203.28
Feb 19, 2025;Feb 20, 2025;110.83;120.79;118.74;107.97;110.47;117.31;109.96;100.58;139.59;141.62;109.77;151.29;121.42;-;152.27;148.63;169.59
Feb 20, 2025;Feb 21, 2025;94.95;97.79;98.10;66.08;70.76;99.49;97.05;62.09;136.36;110.44;68.54;146.86;119.89;-;153.01;146.13;181.31
Feb 21, 2025;Feb 22, 2025;90.80;89.29;79.49;68.76;74.54;63.90;84.86;63.48;118.29;110.47;64.34;144.09;110.00;-;144.60;126.14;151.51
Feb 22, 2025;Feb 23, 2025;70.32;77.83;79.16;64.69;62.61;75.15;85.75;49.27;101.37;82.31;43.69;129.96;82.23;-;138.12;114.09;145.91
Feb 23, 2025;Feb 24, 2025;91.04;87.07;82.05;74.24;84.31;70.30;83.17;49.99;119.59;112.90;56.00;125.18;100.06;-;132.59;128.45;149.05
Feb 24, 2025;Feb 25, 2025;91.05;85.10;84.98;48.40;46.47;86.75;78.61;44.80;138.60;124.79;33.77;143.19;105.77;-;142.88;161.02;210.42
Feb 25, 2025;Feb 26, 2025;139.76;117.83;123.27;134.10;139.06;103.69;133.77;52.73;146.79;133.98;49.52;147.01;132.24;-;143.89;160.17;193.35
Feb 26, 2025;Feb 27, 2025;135.69;117.68;120.53;134.29;135.70;101.85;122.95;61.14;142.00;135.89;61.45;144.17;134.51;-;141.18;146.18;154.82
Feb 27, 2025;Feb 28, 2025;126.03;117.97;119.41;125.28;126.04;114.74;117.86;82.12;131.14;137.73;79.34;136.11;127.91;-;135.29;133.82;141.33
Feb 28, 2025;Mar 1, 2025;128.77;115.25;121.52;123.83;128.78;112.22;122.08;63.86;130.94;129.51;73.90;134.24;126.86;-;131.19;136.37;156.26
Mar 1, 2025;Mar 2, 2025;123.65;105.80;116.02;120.58;122.64;97.34;119.26;44.02;127.30;126.81;39.63;127.47;122.77;-;129.80;131.03;143.22
Mar 2, 2025;Mar 3, 2025;91.12;75.37;90.08;77.66;52.67;91.24;90.43;39.47;98.00;91.19;3.45;104.81;90.13;-;106.26;103.38;124.47
Mar 3, 2025;Mar 4, 2025;106.45;86.48;111.82;55.07;48.72;117.73;105.46;38.32;123.77;101.10;10.46;125.86;112.91;-;129.28;127.79;132.23
Mar 4, 2025;Mar 5, 2025;107.77;81.69;108.86;42.56;36.66;109.15;105.68;35.92;122.57;89.47;7.04;133.84;106.81;-;133.90;129.46;144.59
Mar 5, 2025;Mar 6, 2025;78.55;62.74;86.42;24.37;18.84;88.06;79.43;23.84;96.77;57.23;5.00;129.45;80.68;-;128.88;104.28;121.38
Mar 6, 2025;Mar 7, 2025;89.82;76.10;84.49;71.03;73.64;72.19;84.71;35.68;97.96;84.83;24.34;121.26;86.99;-;126.00;105.65;126.23
Mar 7, 2025;Mar 8, 2025;103.99;87.15;90.55;96.09;103.96;59.84;94.48;37.55;108.66;113.66;34.03;114.23;105.61;-;123.82;111.01;112.88
Mar 8, 2025;Mar 9, 2025;90.69;75.29;74.51;90.15;90.69;37.10;80.37;38.98;97.25;98.49;27.02;102.24;91.39;-;105.62;102.46;113.39
Mar 9, 2025;Mar 10, 2025;77.21;67.25;67.97;76.29;75.06;46.51;72.82;38.91;81.01;79.84;41.42;81.71;78.18;-;111.43;83.27;85.75
Mar 10, 2025;Mar 11, 2025;112.86;102.78;105.09;108.81;112.46;92.99;107.31;50.48;114.17;113.05;89.41;123.59;113.18;-;128.99;113.82;112.72
Mar 11, 2025;Mar 12, 2025;125.30;114.75;113.17;120.77;125.33;101.12;115.81;80.03;124.55;123.67;107.05;125.48;125.28;-;125.02;124.34;124.85
Mar 12, 2025;Mar 13, 2025;124.87;119.81;117.22;122.40;124.93;111.51;118.73;97.60;123.86;124.31;123.72;129.36;124.31;-;127.76;123.29;123.90
Mar 13, 2025;Mar 14, 2025;125.14;122.71;123.28;125.14;125.58;121.68;121.37;113.26;124.33;123.90;124.17;122.30;124.79;-;127.03;124.17;125.00
Mar 14, 2025;Mar 15, 2025;121.23;116.39;119.32;120.78;121.29;115.78;118.35;75.37;120.92;122.03;116.53;128.09;121.79;-;123.93;119.35;123.22
Mar 15, 2025;Mar 16, 2025;92.92;86.62;91.72;92.74;92.89;88.64;92.08;45.85;94.18;109.43;35.00;116.95;93.33;-;117.82;94.81;93.25
Mar 16, 2025;Mar 17, 2025;72.03;64.34;72.25;62.83;42.94;73.13;69.87;42.37;74.49;74.19;26.28;93.98;75.37;-;86.99;74.70;74.58
Mar 17, 2025;Mar 18, 2025;99.11;95.63;108.36;97.14;95.21;97.41;95.03;48.42;105.29;94.06;81.40;125.51;104.09;-;121.45;104.36;104.32
Mar 18, 2025;Mar 19, 2025;90.14;84.09;83.96;86.51;86.64;76.40;84.85;46.23;93.26;90.40;63.80;120.64;92.27;-;120.44;93.85;92.93
Mar 19, 2025;Mar 20, 2025;104.39;93.16;94.00;100.50;104.50;69.09;97.70;48.06;106.37;102.14;81.61;115.62;105.20;-;124.10;104.65;105.97
Mar 20, 2025;Mar 21, 2025;108.30;95.28;88.21;103.73;111.63;45.76;98.82;51.66;110.18;109.75;93.20;125.81;109.32;-;124.94;111.77;113.70
Mar 21, 2025;Mar 22, 2025;73.52;76.96;63.00;67.10;70.90;30.67;64.56;48.75;101.48;102.74;69.83;127.54;100.02;-;130.84;104.78;110.71
Mar 22, 2025;Mar 23, 2025;14.96;45.15;41.86;12.44;9.10;29.59;39.94;21.52;89.75;46.18;8.36;119.36;78.59;-;124.56;82.22;84.00
Mar 23, 2025;Mar 24, 2025;54.96;52.64;70.54;49.54;12.69;49.38;80.32;37.27;62.47;52.59;11.91;90.75;61.57;-;120.70;62.90;61.77
Mar 24, 2025;Mar 25, 2025;129.88;116.73;121.44;128.13;129.92;102.97;124.67;57.13;131.99;131.02;98.02;127.96;130.77;-;131.35;131.92;131.65
Mar 25, 2025;Mar 26, 2025;111.78;100.36;107.87;96.26;99.06;93.22;108.54;50.89;124.76;108.67;70.75;125.31;118.62;-;126.91;123.19;123.79
Mar 26, 2025;Mar 27, 2025;114.53;105.56;111.30;99.58;106.02;98.88;112.63;53.85;117.36;118.22;103.15;124.37;115.81;-;125.90;118.12;118.71
Mar 27, 2025;Mar 28, 2025;98.97;89.08;95.63;91.18;91.25;81.12;95.44;49.58;104.79;112.80;38.43;118.74;100.93;-;123.58;103.42;102.48
Mar 28, 2025;Mar 29, 2025;88.34;78.83;84.86;74.07;77.29;63.51;84.21;47.16;107.27;89.63;25.96;116.01;97.09;-;116.72;104.29;102.29
Mar 29, 2025;Mar 30, 2025;84.51;76.29;75.29;80.87;82.70;41.19;78.17;46.01;105.96;89.69;25.91;117.13;96.25;-;122.92;103.56;104.16
Mar 30, 2025;Mar 31, 2025;11.68;27.14;13.23;11.34;17.85;17.31;9.46;21.86;18.33;78.67;17.91;72.53;20.06;-;90.21;18.98;21.64
Mar 31, 2025;Apr 1, 2025;104.40;96.31;91.80;104.40;100.89;60.25;89.44;57.87;108.53;117.83;102.67;116.26;109.48;-;119.98;113.45;116.17
Apr 1, 2025;Apr 2, 2025;94.22;90.76;80.28;94.22;94.22;55.06;82.19;70.64;106.63;115.69;84.11;116.93;98.44;-;117.88;104.47;103.45
Apr 2, 2025;Apr 3, 2025;61.62;67.38;49.44;63.65;63.53;28.43;51.27;56.65;95.87;80.55;58.27;115.11;78.45;-;121.21;89.58;88.43
Apr 3, 2025;Apr 4, 2025;77.50;75.02;69.77;76.89;77.50;48.73;72.08;54.17;83.94;98.23;56.01;106.52;81.37;-;120.29;85.42;86.15
Apr 4, 2025;Apr 5, 2025;89.91;77.62;79.97;83.25;85.39;38.88;82.60;53.41;93.08;94.07;53.74;98.34;91.06;-;115.87;96.81;96.48
Apr 5, 2025;Apr 6, 2025;54.83;48.67;49.71;55.57;54.46;25.22;49.59;45.22;58.17;57.15;25.34;60.02;54.88;-;104.25;63.28;67.86
Apr 6, 2025;Apr 7, 2025;38.29;40.28;34.53;51.23;51.48;11.27;35.58;45.92;36.48;45.19;43.38;47.75;40.21;-;100.95;44.21;55.05
Apr 7, 2025;Apr 8, 2025;96.13;91.89;88.81;94.97;95.51;63.74;91.16;82.29;104.46;108.09;86.85;94.76;100.16;-;110.28;107.21;111.02
Apr 8, 2025;Apr 9, 2025;98.75;89.19;86.49;98.75;98.75;61.12;89.99;58.82;108.38;98.58;66.65;108.95;104.66;-;108.77;111.94;119.80
Apr 9, 2025;Apr 10, 2025;91.56;78.32;76.80;91.16;91.15;34.67;80.47;47.88;103.38;96.61;42.45;102.87;94.07;-;115.42;109.18;117.93
Apr 10, 2025;Apr 11, 2025;85.52;70.17;77.68;61.02;63.44;29.66;79.79;51.00;92.65;94.88;45.67;86.96;89.16;-;105.42;95.47;96.28
Apr 11, 2025;Apr 12, 2025;64.63;59.32;74.79;36.15;44.64;36.96;72.24;33.57;69.58;106.04;29.00;79.80;69.79;-;101.35;78.31;85.24
Apr 12, 2025;Apr 13, 2025;65.41;58.13;53.54;64.64;64.07;24.87;58.29;48.81;74.40;82.21;31.36;70.34;66.97;-;85.80;78.47;84.91
Apr 13, 2025;Apr 14, 2025;39.20;39.79;36.27;39.20;39.61;18.84;38.82;29.57;48.58;52.40;24.49;70.38;39.54;-;96.56;52.13;56.09
Apr 14, 2025;Apr 15, 2025;98.16;83.75;87.58;96.41;97.54;36.22;93.37;50.01;103.93;104.48;48.69;102.41;100.62;-;113.68;109.82;110.91
Apr 15, 2025;Apr 16, 2025;70.04;62.48;70.82;39.14;41.20;16.83;70.03;37.67;99.48;84.04;38.29;99.11;90.70;-;110.81;103.42;105.22
Apr 16, 2025;Apr 17, 2025;89.58;76.65;82.57;79.98;80.78;56.98;85.33;46.86;80.63;94.68;47.83;100.77;86.74;-;112.11;83.66;79.74
Apr 17, 2025;Apr 18, 2025;98.49;81.79;95.90;95.76;93.64;62.50;97.39;51.79;79.64;84.96;50.40;98.89;88.80;-;109.71;82.94;83.02
Apr 18, 2025;Apr 19, 2025;87.90;75.52;89.43;80.13;84.74;32.83;87.32;52.09;89.96;94.32;48.06;82.41;89.37;-;99.78;91.47;91.00
Apr 19, 2025;Apr 20, 2025;68.92;59.70;60.25;64.94;65.46;22.57;63.21;48.06;68.96;91.06;37.04;65.74;69.42;-;82.34;72.38;71.97
Apr 20, 2025;Apr 21, 2025;65.26;55.94;74.05;70.85;70.67;30.22;69.30;50.15;49.37;61.51;28.19;52.73;58.26;-;89.14;53.09;54.52
Apr 21, 2025;Apr 22, 2025;81.99;70.44;84.88;82.00;81.99;53.54;84.13;54.61;66.54;74.60;47.92;70.81;73.77;-;96.02;68.80;68.71
Apr 22, 2025;Apr 23, 2025;112.64;105.44;106.72;112.42;112.50;72.58;110.76;99.54;110.90;115.03;100.59;105.93;112.81;-;108.79;115.67;113.29
Apr 23, 2025;Apr 24, 2025;109.48;102.59;104.86;109.41;109.45;67.30;106.37;85.81;108.37;112.63;101.04;112.65;110.62;-;110.63;116.31;112.86
